videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0028,preperioneal dissection,20:46,31:24:00
RALIHR_surgeon01_fps01_0028,reduction of hernia,31:24:00,35:25:00
RALIHR_surgeon01_fps01_0028,transitionary idle,35:25:00,35:58:00
RALIHR_surgeon01_fps01_0028,stationary idle,35:58:00,36:24:00
RALIHR_surgeon01_fps01_0028,transitionary idle,36:24:00,36:44:00
RALIHR_surgeon01_fps01_0028,mesh placement,36:44:00,41:04:00
RALIHR_surgeon01_fps01_0028,transitionary idle,41:04:00,41:25:00
RALIHR_surgeon01_fps01_0028,mesh placement,41:25:00,42:23:00
RALIHR_surgeon01_fps01_0028,transitionary idle,42:23:00,42:34:00
RALIHR_surgeon01_fps01_0028,positioning suture,42:34:00,42:48:00
RALIHR_surgeon01_fps01_0028,peritoneal closure,42:48:00,49:05:00
RALIHR_surgeon01_fps01_0028,positioning suture,49:05:00,49:59:00
RALIHR_surgeon01_fps01_0028,peritoneal closure,49:59:00,56:43:00
RALIHR_surgeon01_fps01_0028,positioning suture,56:43:00,57:18:00
RALIHR_surgeon01_fps01_0029,transitionary idle,0:00,0:10
RALIHR_surgeon01_fps01_0029,mesh positioning,0:10,0:12
RALIHR_surgeon01_fps01_0029,transitionary idle,0:12,0:17
RALIHR_surgeon01_fps01_0029,positioning suture,0:17,0:25
RALIHR_surgeon01_fps01_0029,transitionary idle,0:25,1:16
RALIHR_surgeon01_fps01_0029,peritoneal scoring,1:16,2:03
RALIHR_surgeon01_fps01_0029,preperioneal dissection,2:03,3:30
RALIHR_surgeon01_fps01_0029,peritoneal scoring,3:30,3:41
RALIHR_surgeon01_fps01_0029,preperioneal dissection,3:41,6:33
RALIHR_surgeon01_fps01_0029,reduction of hernia,6:33,18:17
RALIHR_surgeon01_fps01_0029,transitionary idle,18:17,18:21
RALIHR_surgeon01_fps01_0029,stationary idle,18:21,18:33
RALIHR_surgeon01_fps01_0029,transitionary idle,18:33,18:38
RALIHR_surgeon01_fps01_0029,mesh placement,18:38,18:51
RALIHR_surgeon01_fps01_0029,transitionary idle,18:51,19:59
RALIHR_surgeon01_fps01_0029,mesh placement,19:59,24:09:00
RALIHR_surgeon01_fps01_0029,transitionary idle,24:09:00,24:41:00
RALIHR_surgeon01_fps01_0029,positioning suture,24:41:00,24:46:00
RALIHR_surgeon01_fps01_0029,peritoneal closure,24:46:00,25:52:00
RALIHR_surgeon01_fps01_0029,catheter insertion,25:52:00,26:33:00
RALIHR_surgeon01_fps01_0029,peritoneal closure,26:33:00,30:29:00
RALIHR_surgeon01_fps01_0029,positioning suture,30:29:00,33:47:00
RALIHR_surgeon01_fps01_0029,peritoneal closure,33:47:00,50:33:00
RALIHR_surgeon01_fps01_0029,positioning suture,50:33:00,51:46:00
RALIHR_surgeon01_fps01_0029,transitionary idle,51:46:00,52:00:00
RALIHR_surgeon01_fps01_0030,transitionary idle,0:00,0:08
RALIHR_surgeon01_fps01_0030,positioning suture,0:08,0:16
RALIHR_surgeon01_fps01_0030,transitionary idle,0:16,0:23
RALIHR_surgeon01_fps01_0030,mesh positioning,0:23,0:33
RALIHR_surgeon01_fps01_0030,transitionary idle,0:33,0:50
RALIHR_surgeon01_fps01_0030,peritoneal scoring,0:50,1:50
RALIHR_surgeon01_fps01_0030,preperioneal dissection,1:50,5:06
RALIHR_surgeon01_fps01_0030,reduction of hernia,5:06,15:03
RALIHR_surgeon01_fps01_0030,transitionary idle,15:03,15:14
RALIHR_surgeon01_fps01_0030,mesh placement,15:14,16:31
RALIHR_surgeon01_fps01_0030,transitionary idle,16:31,16:34
RALIHR_surgeon01_fps01_0030,stationary idle,16:34,16:44
RALIHR_surgeon01_fps01_0030,transitionary idle,16:44,16:47
RALIHR_surgeon01_fps01_0030,stationary idle,16:47,17:08
RALIHR_surgeon01_fps01_0030,transitionary idle,17:08,17:36
RALIHR_surgeon01_fps01_0030,mesh placement,17:36,27:25:00
RALIHR_surgeon01_fps01_0030,transitionary idle,27:25:00,27:33:00
RALIHR_surgeon01_fps01_0030,positioning suture,27:33:00,27:50:00
RALIHR_surgeon01_fps01_0030,peritoneal closure,27:50:00,28:45:00
RALIHR_surgeon01_fps01_0030,transitionary idle,28:45:00,29:05:00
RALIHR_surgeon01_fps01_0030,catheter insertion,29:05:00,29:38:00
RALIHR_surgeon01_fps01_0030,positioning suture,29:38:00,30:03:00
RALIHR_surgeon01_fps01_0030,peritoneal closure,30:03:00,41:07:00
RALIHR_surgeon01_fps01_0030,positioning suture,41:07:00,42:25:00
RALIHR_surgeon01_fps01_0030,peritoneal closure,42:25:00,44:46:00
RALIHR_surgeon01_fps01_0030,positioning suture,44:46:00,45:53:00
RALIHR_surgeon01_fps01_0030,transitionary idle,45:53:00,46:05:00
RALIHR_surgeon01_fps01_0031,transitionary idle,0:00:00,0:00:12
RALIHR_surgeon01_fps01_0031,positioning suture,0:00:12,0:00:49
RALIHR_surgeon01_fps01_0031,transitionary idle,0:00:49,0:00:52
RALIHR_surgeon01_fps01_0031,mesh positioning,0:00:52,0:01:47
RALIHR_surgeon01_fps01_0031,transitionary idle,0:01:47,0:02:02
RALIHR_surgeon01_fps01_0031,peritoneal scoring,0:02:02,0:04:17
RALIHR_surgeon01_fps01_0031,preperioneal dissection,0:04:17,0:06:59
RALIHR_surgeon01_fps01_0031,reduction of hernia,0:06:59,0:10:47
RALIHR_surgeon01_fps01_0031,transitionary idle,0:10:47,0:10:52
RALIHR_surgeon01_fps01_0031,mesh placement,0:10:52,0:11:29
RALIHR_surgeon01_fps01_0031,transitionary idle,0:11:29,0:12:09
RALIHR_surgeon01_fps01_0031,peritoneal scoring,0:12:09,0:14:05
RALIHR_surgeon01_fps01_0031,preperioneal dissection,0:14:05,0:18:04
RALIHR_surgeon01_fps01_0031,reduction of hernia,0:18:04,0:19:57
RALIHR_surgeon01_fps01_0031,transitionary idle,0:19:57,0:20:36
RALIHR_surgeon01_fps01_0031,out of body,0:20:36,0:20:58
RALIHR_surgeon01_fps01_0031,transitionary idle,0:20:58,0:21:10
RALIHR_surgeon01_fps01_0031,out of body,0:21:10,0:21:35
RALIHR_surgeon01_fps01_0031,stationary idle,0:21:35,0:21:50
RALIHR_surgeon01_fps01_0031,out of body,0:21:50,0:22:22
RALIHR_surgeon01_fps01_0031,transitionary idle,0:22:22,0:22:29
RALIHR_surgeon01_fps01_0031,mesh placement,0:22:29,0:26:16
RALIHR_surgeon01_fps01_0031,transitionary idle,0:26:16,0:26:34
RALIHR_surgeon01_fps01_0031,mesh placement,0:26:34,0:29:38
RALIHR_surgeon01_fps01_0031,transitionary idle,0:29:38,0:29:41
RALIHR_surgeon01_fps01_0031,positioning suture,0:29:41,0:29:51
RALIHR_surgeon01_fps01_0031,peritoneal closure,0:29:51,0:30:00
RALIHR_surgeon01_fps01_0031,catheter insertion,0:30:00,0:30:53
RALIHR_surgeon01_fps01_0031,peritoneal closure,0:30:53,0:44:22
RALIHR_surgeon01_fps01_0031,positioning suture,0:44:22,0:46:04
RALIHR_surgeon01_fps01_0031,peritoneal closure,0:46:04,0:54:20
RALIHR_surgeon01_fps01_0031,positioning suture,0:54:20,0:56:36
RALIHR_surgeon01_fps01_0031,peritoneal closure,0:56:36,0:58:01
RALIHR_surgeon01_fps01_0031,positioning suture,0:58:01,0:58:55
RALIHR_surgeon01_fps01_0031,peritoneal closure,0:58:55,0:59:36
RALIHR_surgeon01_fps01_0031,transitionary idle,0:59:36,0:59:58
RALIHR_surgeon01_fps01_0031,positioning suture,0:59:58,1:00:37
RALIHR_surgeon01_fps01_0031,peritoneal closure,1:00:37,1:05:48
RALIHR_surgeon01_fps01_0031,positioning suture,1:05:48,1:06:05
RALIHR_surgeon01_fps01_0031,peritoneal closure,1:06:05,1:07:00
RALIHR_surgeon01_fps01_0031,positioning suture,1:07:00,1:08:03
RALIHR_surgeon01_fps01_0031,transitionary idle,1:08:03,1:08:19
RALIHR_surgeon01_fps01_0032,transitionary idle,0:00,0:09
RALIHR_surgeon01_fps01_0032,mesh positioning,0:09,1:40
RALIHR_surgeon01_fps01_0032,positioning suture,1:40,2:09
RALIHR_surgeon01_fps01_0032,transitionary idle,2:09,2:38
RALIHR_surgeon01_fps01_0032,reduction of hernia,2:38,4:38
RALIHR_surgeon01_fps01_0032,transitionary idle,4:38,5:18
RALIHR_surgeon01_fps01_0032,peritoneal scoring,5:18,7:46
RALIHR_surgeon01_fps01_0032,preperioneal dissection,7:46,11:07
RALIHR_surgeon01_fps01_0032,reduction of hernia,11:07,26:49:00
RALIHR_surgeon01_fps01_0032,transitionary idle,26:49:00,28:19:00
RALIHR_surgeon01_fps01_0032,mesh placement,28:19:00,34:06:00
RALIHR_surgeon01_fps01_0032,transitionary idle,34:06:00,34:19:00
RALIHR_surgeon01_fps01_0032,mesh placement,34:19:00,37:19:00
RALIHR_surgeon01_fps01_0032,transitionary idle,37:19:00,37:47:00
RALIHR_surgeon01_fps01_0032,catheter insertion,37:47:00,38:32:00
RALIHR_surgeon01_fps01_0032,transitionary idle,38:32:00,38:44:00
RALIHR_surgeon01_fps01_0032,positioning suture,38:44:00,39:00:00
RALIHR_surgeon01_fps01_0032,peritoneal closure,39:00:00,42:46:00
RALIHR_surgeon01_fps01_0032,positioning suture,42:46:00,43:39:00
RALIHR_surgeon01_fps01_0032,peritoneal closure,43:39:00,53:49:00
RALIHR_surgeon01_fps01_0032,positioning suture,53:49:00,54:03:00
RALIHR_surgeon01_fps01_0033,transitionary idle,0:00,0:08
RALIHR_surgeon01_fps01_0033,positioning suture,0:08,0:12
RALIHR_surgeon01_fps01_0033,transitionary idle,0:12,0:29
RALIHR_surgeon01_fps01_0033,reduction of hernia,0:29,5:01
RALIHR_surgeon01_fps01_0033,transitionary idle,5:01,5:15
RALIHR_surgeon01_fps01_0033,peritoneal scoring,5:15,6:13
RALIHR_surgeon01_fps01_0033,preperioneal dissection,6:13,9:39
RALIHR_surgeon01_fps01_0033,reduction of hernia,9:39,25:05:00
RALIHR_surgeon01_fps01_0033,transitionary idle,25:05:00,25:14:00
RALIHR_surgeon01_fps01_0033,reduction of hernia,25:14:00,25:45:00
RALIHR_surgeon01_fps01_0033,transitionary idle,25:45:00,26:15:00
RALIHR_surgeon01_fps01_0033,mesh positioning,26:15:00,26:28:00
RALIHR_surgeon01_fps01_0033,transitionary idle,26:28:00,27:15:00
RALIHR_surgeon01_fps01_0033,mesh placement,27:15:00,31:04:00
RALIHR_surgeon01_fps01_0033,transitionary idle,31:04:00,32:51:00
RALIHR_surgeon01_fps01_0033,catheter insertion,32:51:00,33:48:00
RALIHR_surgeon01_fps01_0033,transitionary idle,33:48:00,33:56:00
RALIHR_surgeon01_fps01_0033,positioning suture,33:56:00,34:14:00
RALIHR_surgeon01_fps01_0033,peritoneal closure,34:14:00,39:42:00
RALIHR_surgeon01_fps01_0033,positioning suture,39:42:00,42:19:00
RALIHR_surgeon01_fps01_0033,peritoneal closure,42:19:00,48:23:00
RALIHR_surgeon01_fps01_0033,positioning suture,48:23:00,49:18:00
RALIHR_surgeon01_fps01_0033,transitionary idle,49:18:00,49:48:00
RALIHR_surgeon01_fps01_0034,transitionary idle,0:00:00,0:00:08
RALIHR_surgeon01_fps01_0034,positioning suture,0:00:08,0:00:27
RALIHR_surgeon01_fps01_0034,transitionary idle,0:00:27,0:00:29
RALIHR_surgeon01_fps01_0034,mesh positioning,0:00:29,0:00:36
RALIHR_surgeon01_fps01_0034,transitionary idle,0:00:36,0:00:56
RALIHR_surgeon01_fps01_0034,peritoneal scoring,0:00:56,0:02:39
RALIHR_surgeon01_fps01_0034,preperioneal dissection,0:02:39,0:06:18
RALIHR_surgeon01_fps01_0034,reduction of hernia,0:06:18,0:11:34
RALIHR_surgeon01_fps01_0034,transitionary idle,0:11:34,0:11:40
RALIHR_surgeon01_fps01_0034,mesh placement,0:11:40,0:14:44
RALIHR_surgeon01_fps01_0034,transitionary idle,0:14:44,0:15:18
RALIHR_surgeon01_fps01_0034,peritoneal scoring,0:15:18,0:17:27
RALIHR_surgeon01_fps01_0034,preperioneal dissection,0:17:27,0:18:30
RALIHR_surgeon01_fps01_0034,reduction of hernia,0:18:30,0:23:30
RALIHR_surgeon01_fps01_0034,transitionary idle,0:23:30,0:23:42
RALIHR_surgeon01_fps01_0034,mesh placement,0:23:42,0:24:02
RALIHR_surgeon01_fps01_0034,transitionary idle,0:24:02,0:25:16
RALIHR_surgeon01_fps01_0034,positioning suture,0:25:16,0:25:25
RALIHR_surgeon01_fps01_0034,peritoneal closure,0:25:25,0:27:28
RALIHR_surgeon01_fps01_0034,catheter insertion,0:27:28,0:28:10
RALIHR_surgeon01_fps01_0034,peritoneal closure,0:28:10,0:32:23
RALIHR_surgeon01_fps01_0034,positioning suture,0:32:23,0:35:27
RALIHR_surgeon01_fps01_0034,transitionary idle,0:35:27,0:35:34
RALIHR_surgeon01_fps01_0034,mesh placement,0:35:34,0:38:42
RALIHR_surgeon01_fps01_0034,stationary idle,0:38:42,0:39:20
RALIHR_surgeon01_fps01_0034,mesh placement,0:39:20,0:39:53
RALIHR_surgeon01_fps01_0034,transitionary idle,0:39:53,0:39:58
RALIHR_surgeon01_fps01_0034,positioning suture,0:39:58,0:40:06
RALIHR_surgeon01_fps01_0034,peritoneal closure,0:40:06,0:41:48
RALIHR_surgeon01_fps01_0034,positioning suture,0:41:48,0:46:23
RALIHR_surgeon01_fps01_0034,peritoneal closure,0:46:23,0:55:26
RALIHR_surgeon01_fps01_0034,positioning suture,0:55:26,0:57:34
RALIHR_surgeon01_fps01_0034,peritoneal closure,0:57:34,0:58:48
RALIHR_surgeon01_fps01_0034,positioning suture,0:58:48,0:59:55
RALIHR_surgeon01_fps01_0034,transitionary idle,0:59:55,1:00:15
RALIHR_surgeon01_fps01_0035,transitionary idle,0:00:00,0:00:17
RALIHR_surgeon01_fps01_0035,positioning suture,0:00:17,0:00:31
RALIHR_surgeon01_fps01_0035,transitionary idle,0:00:31,0:00:38
RALIHR_surgeon01_fps01_0035,mesh positioning,0:00:38,0:00:55
RALIHR_surgeon01_fps01_0035,transitionary idle,0:00:55,0:01:22
RALIHR_surgeon01_fps01_0035,peritoneal scoring,0:01:22,0:02:23
RALIHR_surgeon01_fps01_0035,preperioneal dissection,0:02:23,0:05:17
RALIHR_surgeon01_fps01_0035,reduction of hernia,0:05:17,0:19:35
RALIHR_surgeon01_fps01_0035,transitionary idle,0:19:35,0:20:40
RALIHR_surgeon01_fps01_0035,reduction of hernia,0:20:40,0:28:29
RALIHR_surgeon01_fps01_0035,transitionary idle,0:28:29,0:28:39
RALIHR_surgeon01_fps01_0035,mesh placement,0:28:39,0:29:10
RALIHR_surgeon01_fps01_0035,transitionary idle,0:29:10,0:29:25
RALIHR_surgeon01_fps01_0035,peritoneal scoring,0:29:25,0:30:40
RALIHR_surgeon01_fps01_0035,preperioneal dissection,0:30:40,0:33:06
RALIHR_surgeon01_fps01_0035,reduction of hernia,0:33:06,0:38:05
RALIHR_surgeon01_fps01_0035,transitionary idle,0:38:05,0:38:12
RALIHR_surgeon01_fps01_0035,mesh placement,0:38:12,0:38:50
RALIHR_surgeon01_fps01_0035,transitionary idle,0:38:50,0:39:30
RALIHR_surgeon01_fps01_0035,mesh placement,0:39:30,0:42:24
RALIHR_surgeon01_fps01_0035,transitionary idle,0:42:24,0:42:38
RALIHR_surgeon01_fps01_0035,mesh placement,0:42:38,0:46:23
RALIHR_surgeon01_fps01_0035,transitionary idle,0:46:23,0:47:03
RALIHR_surgeon01_fps01_0035,catheter insertion,0:47:03,0:47:05
RALIHR_surgeon01_fps01_0035,transitionary idle,0:47:05,0:47:11
RALIHR_surgeon01_fps01_0035,positioning suture,0:47:11,0:47:21
RALIHR_surgeon01_fps01_0035,catheter insertion,0:47:21,0:47:31
RALIHR_surgeon01_fps01_0035,peritoneal closure,0:47:31,0:48:08
RALIHR_surgeon01_fps01_0035,out of body,0:48:08,0:49:07
RALIHR_surgeon01_fps01_0035,transitionary idle,0:49:07,0:49:22
RALIHR_surgeon01_fps01_0035,positioning suture,0:49:22,0:49:30
RALIHR_surgeon01_fps01_0035,peritoneal closure,0:49:30,0:52:46
RALIHR_surgeon01_fps01_0035,positioning suture,0:52:46,0:53:20
RALIHR_surgeon01_fps01_0035,peritoneal closure,0:53:20,0:53:47
RALIHR_surgeon01_fps01_0035,positioning suture,0:53:47,0:56:25
RALIHR_surgeon01_fps01_0035,peritoneal closure,0:56:25,0:59:21
RALIHR_surgeon01_fps01_0035,positioning suture,0:59:21,0:59:28
RALIHR_surgeon01_fps01_0035,peritoneal closure,0:59:28,1:00:55
RALIHR_surgeon01_fps01_0035,positioning suture,1:00:55,1:03:24
RALIHR_surgeon01_fps01_0035,peritoneal closure,1:03:24,1:07:06
RALIHR_surgeon01_fps01_0035,positioning suture,1:07:06,1:08:01
RALIHR_surgeon01_fps01_0035,transitionary idle,1:08:01,1:08:38
RALIHR_surgeon01_fps01_0036,transitionary idle,0:00,0:09
RALIHR_surgeon01_fps01_0036,positioning suture,0:09,0:25
RALIHR_surgeon01_fps01_0036,transitionary idle,0:25,1:00
RALIHR_surgeon01_fps01_0036,peritoneal scoring,1:00,2:40
RALIHR_surgeon01_fps01_0036,preperioneal dissection,2:40,4:53
RALIHR_surgeon01_fps01_0036,reduction of hernia,4:53,10:40
RALIHR_surgeon01_fps01_0036,transitionary idle,10:40,10:45
RALIHR_surgeon01_fps01_0036,mesh placement,10:45,11:29
RALIHR_surgeon01_fps01_0036,transitionary idle,11:29,11:36
RALIHR_surgeon01_fps01_0036,peritoneal scoring,11:36,13:31
RALIHR_surgeon01_fps01_0036,preperioneal dissection,13:31,15:46
RALIHR_surgeon01_fps01_0036,reduction of hernia,15:46,19:31
RALIHR_surgeon01_fps01_0036,transitionary idle,19:31,19:39
RALIHR_surgeon01_fps01_0036,mesh placement,19:39,20:19
RALIHR_surgeon01_fps01_0036,transitionary idle,20:19,20:22
RALIHR_surgeon01_fps01_0036,stationary idle,20:22,20:52
RALIHR_surgeon01_fps01_0036,transitionary idle,20:52,21:24
RALIHR_surgeon01_fps01_0036,mesh placement,21:24,27:02:00
RALIHR_surgeon01_fps01_0036,transitionary idle,27:02:00,27:05:00
RALIHR_surgeon01_fps01_0036,positioning suture,27:05:00,27:14:00
RALIHR_surgeon01_fps01_0036,peritoneal closure,27:14:00,27:49:00
RALIHR_surgeon01_fps01_0036,catheter insertion,27:49:00,28:36:00
RALIHR_surgeon01_fps01_0036,transitionary idle,28:36:00,28:39:00
RALIHR_surgeon01_fps01_0036,peritoneal closure,28:39:00,31:49:00
RALIHR_surgeon01_fps01_0036,positioning suture,31:49:00,31:57:00
RALIHR_surgeon01_fps01_0036,transitionary idle,31:57:00,32:08:00
RALIHR_surgeon01_fps01_0036,mesh placement,32:08:00,35:33:00
RALIHR_surgeon01_fps01_0036,transitionary idle,35:33:00,35:41:00
RALIHR_surgeon01_fps01_0036,positioning suture,35:41:00,36:03:00
RALIHR_surgeon01_fps01_0036,peritoneal closure,36:03:00,39:43:00
RALIHR_surgeon01_fps01_0036,positioning suture,39:43:00,40:40:00
RALIHR_surgeon01_fps01_0036,transitionary idle,40:40:00,41:06:00
RALIHR_surgeon01_fps01_0037,transitionary idle,0:00,0:40
RALIHR_surgeon01_fps01_0037,peritoneal scoring,0:40,1:48
RALIHR_surgeon01_fps01_0037,preperioneal dissection,1:48,4:02
RALIHR_surgeon01_fps01_0037,peritoneal scoring,4:02,4:50
RALIHR_surgeon01_fps01_0037,preperioneal dissection,4:50,11:54
RALIHR_surgeon01_fps01_0037,reduction of hernia,11:54,19:54
RALIHR_surgeon01_fps01_0037,transitionary idle,19:54,20:09
RALIHR_surgeon01_fps01_0037,mesh placement,20:09,26:46:00
RALIHR_surgeon01_fps01_0037,transitionary idle,26:46:00,28:26:00
RALIHR_surgeon01_fps01_0037,catheter insertion,28:26:00,29:12:00
RALIHR_surgeon01_fps01_0037,transitionary idle,29:12:00,29:24:00
RALIHR_surgeon01_fps01_0037,positioning suture,29:24:00,29:37:00
RALIHR_surgeon01_fps01_0037,peritoneal closure,29:37:00,33:59:00
RALIHR_surgeon01_fps01_0037,positioning suture,33:59:00,34:11:00
RALIHR_surgeon01_fps01_0037,peritoneal closure,34:11:00,35:37:00
RALIHR_surgeon01_fps01_0037,positioning suture,35:37:00,36:45:00
RALIHR_surgeon01_fps01_0037,transitionary idle,36:45:00,37:00:00
RALIHR_surgeon01_fps01_0037,stationary idle,37:00:00,37:10:00
RALIHR_surgeon01_fps01_0038,transitionary idle,0:00,0:13
RALIHR_surgeon01_fps01_0038,positioning suture,0:13,0:38
RALIHR_surgeon01_fps01_0038,transitionary idle,0:38,0:46
RALIHR_surgeon01_fps01_0038,mesh positioning,0:46,0:52
RALIHR_surgeon01_fps01_0038,transitionary idle,0:52,1:03
RALIHR_surgeon01_fps01_0038,peritoneal scoring,1:03,2:56
RALIHR_surgeon01_fps01_0038,preperioneal dissection,2:56,5:21
RALIHR_surgeon01_fps01_0038,reduction of hernia,5:21,10:33
RALIHR_surgeon01_fps01_0038,transitionary idle,10:33,10:39
RALIHR_surgeon01_fps01_0038,mesh placement,10:39,11:06
RALIHR_surgeon01_fps01_0038,transitionary idle,11:06,11:17
RALIHR_surgeon01_fps01_0038,peritoneal scoring,11:17,13:08
RALIHR_surgeon01_fps01_0038,preperioneal dissection,13:08,18:20
RALIHR_surgeon01_fps01_0038,reduction of hernia,18:20,21:03
RALIHR_surgeon01_fps01_0038,transitionary idle,21:03,21:09
RALIHR_surgeon01_fps01_0038,mesh placement,21:09,21:36
RALIHR_surgeon01_fps01_0038,transitionary idle,21:36,22:17
RALIHR_surgeon01_fps01_0038,reduction of hernia,22:17,22:33
RALIHR_surgeon01_fps01_0038,transitionary idle,22:33,22:37
RALIHR_surgeon01_fps01_0038,mesh placement,22:37,25:43:00
RALIHR_surgeon01_fps01_0038,transitionary idle,25:43:00,25:51:00
RALIHR_surgeon01_fps01_0038,mesh placement,25:51:00,28:53:00
RALIHR_surgeon01_fps01_0038,transitionary idle,28:53:00,29:24:00
RALIHR_surgeon01_fps01_0038,catheter insertion,29:24:00,30:28:00
RALIHR_surgeon01_fps01_0038,transitionary idle,30:28:00,30:39:00
RALIHR_surgeon01_fps01_0038,positioning suture,30:39:00,31:00:00
RALIHR_surgeon01_fps01_0038,peritoneal closure,31:00:00,35:17:00
RALIHR_surgeon01_fps01_0038,positioning suture,35:17:00,35:44:00
RALIHR_surgeon01_fps01_0038,peritoneal closure,35:44:00,49:22:00
RALIHR_surgeon01_fps01_0038,positioning suture,49:22:00,51:06:00
RALIHR_surgeon01_fps01_0038,transitionary idle,51:06:00,52:02:00
RALIHR_surgeon01_fps01_0038,positioning suture,52:02:00,53:08:00
RALIHR_surgeon01_fps01_0038,transitionary idle,53:08:00,53:16:00
RALIHR_surgeon01_fps01_0038,stationary idle,53:16:00,53:34:00
RALIHR_surgeon01_fps01_0039,transitionary idle,0:00,0:08
RALIHR_surgeon01_fps01_0039,reduction of hernia,0:08,0:28
RALIHR_surgeon01_fps01_0039,transitionary idle,0:28,0:34
RALIHR_surgeon01_fps01_0039,peritoneal scoring,0:34,2:12
RALIHR_surgeon01_fps01_0039,preperioneal dissection,2:12,5:45
RALIHR_surgeon01_fps01_0039,reduction of hernia,5:45,29:18:00
RALIHR_surgeon01_fps01_0039,transitionary idle,29:18:00,29:44:00
RALIHR_surgeon01_fps01_0039,mesh placement,29:44:00,30:08:00
RALIHR_surgeon01_fps01_0039,transitionary idle,30:08:00,30:47:00
RALIHR_surgeon01_fps01_0039,positioning suture,30:47:00,31:46:00
RALIHR_surgeon01_fps01_0039,primary hernia repair,31:46:00,34:15:00
RALIHR_surgeon01_fps01_0039,positioning suture,34:15:00,34:32:00
RALIHR_surgeon01_fps01_0039,transitionary idle,34:32:00,34:40:00
RALIHR_surgeon01_fps01_0039,mesh placement,34:40:00,37:08:00
RALIHR_surgeon01_fps01_0039,transitionary idle,37:08:00,37:33:00
RALIHR_surgeon01_fps01_0039,positioning suture,37:33:00,37:51:00
RALIHR_surgeon01_fps01_0039,peritoneal closure,37:51:00,40:08:00
RALIHR_surgeon01_fps01_0039,catheter insertion,40:08:00,40:37:00
RALIHR_surgeon01_fps01_0039,peritoneal closure,40:37:00,43:18:00
RALIHR_surgeon01_fps01_0039,positioning suture,43:18:00,45:43:00
RALIHR_surgeon01_fps01_0039,peritoneal closure,45:43:00,48:17:00
RALIHR_surgeon01_fps01_0039,positioning suture,48:17:00,48:30:00
RALIHR_surgeon01_fps01_0039,peritoneal closure,48:30:00,49:21:00
RALIHR_surgeon01_fps01_0039,positioning suture,49:21:00,49:29:00
RALIHR_surgeon01_fps01_0039,peritoneal closure,49:29:00,50:55:00
RALIHR_surgeon01_fps01_0039,positioning suture,50:55:00,51:17:00
RALIHR_surgeon01_fps01_0039,transitionary idle,51:17:00,51:46:00
RALIHR_surgeon01_fps01_0040,transitionary idle,0:00,0:09
RALIHR_surgeon01_fps01_0040,positioning suture,0:09,0:33
RALIHR_surgeon01_fps01_0040,transitionary idle,0:33,0:37
RALIHR_surgeon01_fps01_0040,mesh positioning,0:37,0:51
RALIHR_surgeon01_fps01_0040,transitionary idle,0:51,1:02
RALIHR_surgeon01_fps01_0040,peritoneal scoring,1:02,2:30
RALIHR_surgeon01_fps01_0040,preperioneal dissection,2:30,8:01
RALIHR_surgeon01_fps01_0040,reduction of hernia,8:01,11:17
RALIHR_surgeon01_fps01_0040,transitionary idle,11:17,11:25
RALIHR_surgeon01_fps01_0040,mesh placement,11:25,12:02
RALIHR_surgeon01_fps01_0040,preperioneal dissection,12:02,12:33
RALIHR_surgeon01_fps01_0040,transitionary idle,12:33,12:46
RALIHR_surgeon01_fps01_0040,peritoneal scoring,12:46,14:29
RALIHR_surgeon01_fps01_0040,preperioneal dissection,14:29,18:19
RALIHR_surgeon01_fps01_0040,reduction of hernia,18:19,21:30
RALIHR_surgeon01_fps01_0040,transitionary idle,21:30,21:39
RALIHR_surgeon01_fps01_0040,mesh placement,21:39,22:16
RALIHR_surgeon01_fps01_0040,transitionary idle,22:16,23:18
RALIHR_surgeon01_fps01_0040,mesh placement,23:18,26:33:00
RALIHR_surgeon01_fps01_0040,transitionary idle,26:33:00,26:42:00
RALIHR_surgeon01_fps01_0040,mesh placement,26:42:00,29:13:00
RALIHR_surgeon01_fps01_0040,transitionary idle,29:13:00,29:40:00
RALIHR_surgeon01_fps01_0040,positioning suture,29:40:00,30:37:00
RALIHR_surgeon01_fps01_0040,catheter insertion,30:37:00,31:25:00
RALIHR_surgeon01_fps01_0040,positioning suture,31:25:00,31:27:00
RALIHR_surgeon01_fps01_0040,peritoneal closure,31:27:00,36:39:00
RALIHR_surgeon01_fps01_0040,positioning suture,36:39:00,37:06:00
RALIHR_surgeon01_fps01_0040,peritoneal closure,37:06:00,41:48:00
RALIHR_surgeon01_fps01_0040,positioning suture,41:48:00,42:09:00
RALIHR_surgeon01_fps01_0040,peritoneal closure,42:09:00,43:55:00
RALIHR_surgeon01_fps01_0040,positioning suture,43:55:00,44:53:00
RALIHR_surgeon01_fps01_0040,transitionary idle,44:53:00,45:00:00
RALIHR_surgeon01_fps01_0041,transitionary idle,0:00,0:13
RALIHR_surgeon01_fps01_0041,peritoneal scoring,0:13,2:10
RALIHR_surgeon01_fps01_0041,preperioneal dissection,2:10,6:21
RALIHR_surgeon01_fps01_0041,reduction of hernia,6:21,24:23:00
RALIHR_surgeon01_fps01_0041,transitionary idle,24:23:00,24:54:00
RALIHR_surgeon01_fps01_0041,out of body,24:54:00,25:53:00
RALIHR_surgeon01_fps01_0041,transitionary idle,25:53:00,26:09:00
